shipment_id,origin_port_id,destination_port_id,carrier_id,departure_date,scheduled_arrival,actual_arrival,cost_usd,status,delay_days,is_on_time,transit_days,departure_month,departure_year,carrier_name,carrier_type,rating,carrier_country,origin_port_name,origin_region,origin_congestion,origin_congestion_level,dest_port_name,dest_region,dest_congestion,dest_congestion_level,origin_weather_severity,origin_wind_kmh,route
SHP00094,P002,P011,C001,2024-06-29,2024-07-15,2024-07-15,2649.19,In Transit,0.0,True,16.0,2024-06,2024,Maersk Line,Ocean,4.5,Denmark,Singapore,Asia Pacific,0.71,Medium,Tanjung Pelepas,Asia Pacific,0.6,Medium,0.0,22.8,Singapore → Tanjung Pelepas
SHP00095,P011,P010,C010,2022-01-22,2022-02-01,2022-02-01,1339.33,Delivered,0.0,True,10.0,2022-01,2022,COSCO Shipping,Ocean,3.6,China,Tanjung Pelepas,Asia Pacific,0.6,Medium,Colombo,South Asia,0.55,Low,0.0,20.6,Tanjung Pelepas → Colombo
SHP00096,P008,P005,C003,2023-08-23,2023-09-03,2023-09-03,1777.02,Delivered,0.0,True,11.0,2023-08,2023,CMA CGM,Ocean,4.1,France,Antwerp,Europe,0.65,Medium,Dubai (Jebel Ali),Middle East,0.74,Medium,0.0,22.8,Antwerp → Dubai (Jebel Ali)
SHP00097,P006,P008,C006,2022-11-25,2022-12-15,2022-12-15,1706.34,Delivered,0.0,True,20.0,2022-11,2022,FedEx Freight,Air,4.6,USA,Hamburg,Europe,0.62,Medium,Antwerp,Europe,0.65,Medium,0.0,22.8,Hamburg → Antwerp
SHP00098,P007,P010,C001,2023-04-11,2023-04-16,2023-04-16,1524.66,Delivered,0.0,True,5.0,2023-04,2023,Maersk Line,Ocean,4.5,Denmark,Busan,Asia Pacific,0.78,High,Colombo,South Asia,0.55,Low,2.0,43.4,Busan → Colombo
SHP00099,P007,P010,C001,2023-11-05,2023-11-14,2023-11-14,400.0,Delivered,0.0,True,9.0,2023-11,2023,Maersk Line,Ocean,4.5,Denmark,Busan,Asia Pacific,0.78,High,Colombo,South Asia,0.55,Low,0.0,22.8,Busan → Colombo
SHP00100,P008,P001,C004,2022-10-01,2022-10-29,2022-11-11,4431.54,Delayed,13.0,False,41.0,2022-10,2022,Evergreen Marine,Ocean,3.8,Taiwan,Antwerp,Europe,0.65,Medium,Shanghai,Asia Pacific,0.92,Critical,0.0,32.9,Antwerp → Shanghai
SHP00101,P008,P002,C001,2023-10-08,2023-11-06,2023-11-06,6003.48,Delivered,0.0,True,29.0,2023-10,2023,Maersk Line,Ocean,4.5,Denmark,Antwerp,Europe,0.65,Medium,Singapore,Asia Pacific,0.71,Medium,0.0,7.9,Antwerp → Singapore
SHP00102,P004,P002,C008,2022-05-01,2022-05-17,2022-05-17,4284.11,Delivered,0.0,True,16.0,2022-05,2022,Kuehne+Nagel,Multi,4.4,Switzerland,Los Angeles,North America,0.85,Critical,Singapore,Asia Pacific,0.71,Medium,0.0,13.5,Los Angeles → Singapore
SHP00103,P005,P008,C008,2023-04-29,2023-05-08,2023-05-08,1963.89,Delivered,0.0,True,9.0,2023-04,2023,Kuehne+Nagel,Multi,4.4,Switzerland,Dubai (Jebel Ali),Middle East,0.74,Medium,Antwerp,Europe,0.65,Medium,1.0,7.2,Dubai (Jebel Ali) → Antwerp
SHP00104,P003,P002,C005,2024-03-02,2024-03-28,2024-03-28,6992.7,Delivered,0.0,True,26.0,2024-03,2024,DHL Global,Air,4.7,Germany,Rotterdam,Europe,0.68,Medium,Singapore,Asia Pacific,0.71,Medium,0.0,22.8,Rotterdam → Singapore
SHP00105,P001,P006,C005,2024-05-07,2024-06-05,2024-06-05,6331.16,Delivered,0.0,True,29.0,2024-05,2024,DHL Global,Air,4.7,Germany,Shanghai,Asia Pacific,0.92,Critical,Hamburg,Europe,0.62,Medium,0.0,22.8,Shanghai → Hamburg
SHP00106,P009,P010,C007,2023-04-12,2023-04-27,2023-04-27,2943.41,Delivered,0.0,True,15.0,2023-04,2023,DB Schenker,Rail,4.2,Germany,New York / NJ,North America,0.8,High,Colombo,South Asia,0.55,Low,0.0,22.8,New York / NJ → Colombo
SHP00107,P007,P004,C007,2022-02-14,2022-03-05,2022-03-05,4306.65,Delivered,0.0,True,19.0,2022-02,2022,DB Schenker,Rail,4.2,Germany,Busan,Asia Pacific,0.78,High,Los Angeles,North America,0.85,Critical,0.0,22.8,Busan → Los Angeles
SHP00108,P011,P003,C008,2022-02-07,2022-03-01,2022-03-01,5173.09,Delivered,0.0,True,22.0,2022-02,2022,Kuehne+Nagel,Multi,4.4,Switzerland,Tanjung Pelepas,Asia Pacific,0.6,Medium,Rotterdam,Europe,0.68,Medium,0.0,22.8,Tanjung Pelepas → Rotterdam
SHP00109,P008,P002,C009,2023-04-13,2023-05-03,2023-05-03,4774.79,Delivered,0.0,True,20.0,2023-04,2023,Hapag-Lloyd,Ocean,4.0,Germany,Antwerp,Europe,0.65,Medium,Singapore,Asia Pacific,0.71,Medium,0.0,22.8,Antwerp → Singapore
SHP00110,P005,P007,C010,2023-12-11,2023-12-22,2023-12-22,2173.88,Delivered,0.0,True,11.0,2023-12,2023,COSCO Shipping,Ocean,3.6,China,Dubai (Jebel Ali),Middle East,0.74,Medium,Busan,Asia Pacific,0.78,High,0.0,22.8,Dubai (Jebel Ali) → Busan
SHP00111,P009,P007,C006,2023-10-04,2023-10-25,2023-10-25,3460.24,Delivered,0.0,True,21.0,2023-10,2023,FedEx Freight,Air,4.6,USA,New York / NJ,North America,0.8,High,Busan,Asia Pacific,0.78,High,0.0,22.8,New York / NJ → Busan
SHP00112,P004,P002,C007,2022-04-11,2022-04-26,2022-04-26,4391.86,Delivered,0.0,True,15.0,2022-04,2022,DB Schenker,Rail,4.2,Germany,Los Angeles,North America,0.85,Critical,Singapore,Asia Pacific,0.71,Medium,0.0,22.8,Los Angeles → Singapore
SHP00113,P001,P007,C001,2022-10-28,2022-11-12,2022-11-12,1530.48,Delivered,0.0,True,15.0,2022-10,2022,Maersk Line,Ocean,4.5,Denmark,Shanghai,Asia Pacific,0.92,Critical,Busan,Asia Pacific,0.78,High,1.0,15.0,Shanghai → Busan
SHP00114,P003,P004,C002,2023-09-17,2023-10-03,2023-10-03,2807.11,Delivered,0.0,True,16.0,2023-09,2023,MSC,Ocean,4.3,Switzerland,Rotterdam,Europe,0.68,Medium,Los Angeles,North America,0.85,Critical,0.0,20.5,Rotterdam → Los Angeles
SHP00115,P010,P003,C004,2023-04-18,2023-05-10,2023-05-10,5488.87,Delivered,0.0,True,22.0,2023-04,2023,Evergreen Marine,Ocean,3.8,Taiwan,Colombo,South Asia,0.55,Low,Rotterdam,Europe,0.68,Medium,0.0,22.8,Colombo → Rotterdam
SHP00116,P009,P003,C002,2023-03-29,2023-04-10,2023-04-10,2028.89,Delivered,0.0,True,12.0,2023-03,2023,MSC,Ocean,4.3,Switzerland,New York / NJ,North America,0.8,High,Rotterdam,Europe,0.68,Medium,0.0,22.8,New York / NJ → Rotterdam
SHP00117,P012,P005,C008,2024-05-15,2024-06-06,2024-06-06,4146.61,Delivered,0.0,True,22.0,2024-05,2024,Kuehne+Nagel,Multi,4.4,Switzerland,Long Beach,North America,0.83,High,Dubai (Jebel Ali),Middle East,0.74,Medium,0.0,22.8,Long Beach → Dubai (Jebel Ali)
SHP00118,P012,P005,C001,2024-04-29,2024-05-23,2024-05-23,5078.18,In Transit,0.0,True,24.0,2024-04,2024,Maersk Line,Ocean,4.5,Denmark,Long Beach,North America,0.83,High,Dubai (Jebel Ali),Middle East,0.74,Medium,2.0,73.7,Long Beach → Dubai (Jebel Ali)
SHP00119,P012,P008,C005,2024-03-05,2024-03-21,2024-03-21,3266.12,Delivered,0.0,True,16.0,2024-03,2024,DHL Global,Air,4.7,Germany,Long Beach,North America,0.83,High,Antwerp,Europe,0.65,Medium,0.0,22.8,Long Beach → Antwerp
SHP00120,P012,P011,C003,2023-10-06,2023-10-21,2023-10-21,4287.18,Delivered,0.0,True,15.0,2023-10,2023,CMA CGM,Ocean,4.1,France,Long Beach,North America,0.83,High,Tanjung Pelepas,Asia Pacific,0.6,Medium,0.0,22.8,Long Beach → Tanjung Pelepas
SHP00121,P008,P001,C010,2023-01-09,2023-01-31,2023-02-07,4456.8,Delayed,7.0,False,29.0,2023-01,2023,COSCO Shipping,Ocean,3.6,China,Antwerp,Europe,0.65,Medium,Shanghai,Asia Pacific,0.92,Critical,0.0,22.8,Antwerp → Shanghai
SHP00122,P009,P006,C009,2023-05-29,2023-06-10,2023-06-10,1935.42,Delivered,0.0,True,12.0,2023-05,2023,Hapag-Lloyd,Ocean,4.0,Germany,New York / NJ,North America,0.8,High,Hamburg,Europe,0.62,Medium,0.0,27.0,New York / NJ → Hamburg
SHP00123,P008,P005,C006,2024-04-03,2024-04-11,2024-04-11,1667.8,Delivered,0.0,True,8.0,2024-04,2024,FedEx Freight,Air,4.6,USA,Antwerp,Europe,0.65,Medium,Dubai (Jebel Ali),Middle East,0.74,Medium,0.0,22.8,Antwerp → Dubai (Jebel Ali)
SHP00124,P009,P006,C002,2024-03-20,2024-04-02,2024-04-03,2357.05,Delayed,1.0,False,14.0,2024-03,2024,MSC,Ocean,4.3,Switzerland,New York / NJ,North America,0.8,High,Hamburg,Europe,0.62,Medium,0.0,22.8,New York / NJ → Hamburg
SHP00125,P011,P012,C005,2023-08-22,2023-09-11,2023-09-11,5065.4,Delivered,0.0,True,20.0,2023-08,2023,DHL Global,Air,4.7,Germany,Tanjung Pelepas,Asia Pacific,0.6,Medium,Long Beach,North America,0.83,High,0.0,22.8,Tanjung Pelepas → Long Beach
SHP00126,P009,P006,C010,2022-08-15,2022-08-30,2022-08-31,3206.7,Delayed,1.0,False,16.0,2022-08,2022,COSCO Shipping,Ocean,3.6,China,New York / NJ,North America,0.8,High,Hamburg,Europe,0.62,Medium,0.0,22.8,New York / NJ → Hamburg
SHP00127,P005,P012,C007,2022-04-30,2022-05-20,2022-05-21,3768.81,Delayed,1.0,False,21.0,2022-04,2022,DB Schenker,Rail,4.2,Germany,Dubai (Jebel Ali),Middle East,0.74,Medium,Long Beach,North America,0.83,High,0.0,22.8,Dubai (Jebel Ali) → Long Beach
SHP00128,P009,P003,C007,2023-04-10,2023-04-22,2023-04-22,2993.1,Delivered,0.0,True,12.0,2023-04,2023,DB Schenker,Rail,4.2,Germany,New York / NJ,North America,0.8,High,Rotterdam,Europe,0.68,Medium,0.0,22.8,New York / NJ → Rotterdam
SHP00129,P007,P011,C003,2024-06-25,2024-07-11,2024-07-11,2225.62,Delivered,0.0,True,16.0,2024-06,2024,CMA CGM,Ocean,4.1,France,Busan,Asia Pacific,0.78,High,Tanjung Pelepas,Asia Pacific,0.6,Medium,1.0,29.4,Busan → Tanjung Pelepas
SHP00130,P006,P004,C008,2023-04-01,2023-04-12,2023-04-12,1292.92,Delivered,0.0,True,11.0,2023-04,2023,Kuehne+Nagel,Multi,4.4,Switzerland,Hamburg,Europe,0.62,Medium,Los Angeles,North America,0.85,Critical,0.0,22.8,Hamburg → Los Angeles
SHP00131,P009,P012,C006,2022-03-04,2022-03-20,2022-03-20,4318.03,Delivered,0.0,True,16.0,2022-03,2022,FedEx Freight,Air,4.6,USA,New York / NJ,North America,0.8,High,Long Beach,North America,0.83,High,0.0,22.8,New York / NJ → Long Beach
SHP00132,P004,P012,C010,2022-01-22,2022-02-01,2022-02-01,1864.52,Delivered,0.0,True,10.0,2022-01,2022,COSCO Shipping,Ocean,3.6,China,Los Angeles,North America,0.85,Critical,Long Beach,North America,0.83,High,1.0,15.2,Los Angeles → Long Beach
SHP00133,P010,P004,C002,2024-04-29,2024-05-17,2024-05-17,2541.76,In Transit,0.0,True,18.0,2024-04,2024,MSC,Ocean,4.3,Switzerland,Colombo,South Asia,0.55,Low,Los Angeles,North America,0.85,Critical,0.0,24.1,Colombo → Los Angeles
SHP00134,P010,P001,C005,2024-05-29,2024-06-04,2024-06-04,1074.95,In Transit,0.0,True,6.0,2024-05,2024,DHL Global,Air,4.7,Germany,Colombo,South Asia,0.55,Low,Shanghai,Asia Pacific,0.92,Critical,0.0,17.8,Colombo → Shanghai
SHP00135,P001,P004,C001,2023-01-02,2023-01-19,2023-01-19,2729.91,Delivered,0.0,True,17.0,2023-01,2023,Maersk Line,Ocean,4.5,Denmark,Shanghai,Asia Pacific,0.92,Critical,Los Angeles,North America,0.85,Critical,1.0,16.2,Shanghai → Los Angeles
SHP00136,P002,P003,C008,2023-04-05,2023-04-30,2023-04-30,4445.65,Delivered,0.0,True,25.0,2023-04,2023,Kuehne+Nagel,Multi,4.4,Switzerland,Singapore,Asia Pacific,0.71,Medium,Rotterdam,Europe,0.68,Medium,0.0,30.0,Singapore → Rotterdam
SHP00137,P010,P001,C009,2022-11-05,2022-11-13,2022-11-13,1927.99,Delivered,0.0,True,8.0,2022-11,2022,Hapag-Lloyd,Ocean,4.0,Germany,Colombo,South Asia,0.55,Low,Shanghai,Asia Pacific,0.92,Critical,0.0,22.8,Colombo → Shanghai
SHP00138,P002,P009,C008,2022-03-17,2022-04-01,2022-04-01,3004.5,Delivered,0.0,True,15.0,2022-03,2022,Kuehne+Nagel,Multi,4.4,Switzerland,Singapore,Asia Pacific,0.71,Medium,New York / NJ,North America,0.8,High,0.0,33.7,Singapore → New York / NJ
SHP00139,P010,P012,C010,2023-07-16,2023-07-31,2023-07-31,2492.24,Delivered,0.0,True,15.0,2023-07,2023,COSCO Shipping,Ocean,3.6,China,Colombo,South Asia,0.55,Low,Long Beach,North America,0.83,High,0.0,11.4,Colombo → Long Beach
SHP00140,P012,P002,C009,2024-01-09,2024-01-26,2024-01-26,5001.06,Delivered,0.0,True,17.0,2024-01,2024,Hapag-Lloyd,Ocean,4.0,Germany,Long Beach,North America,0.83,High,Singapore,Asia Pacific,0.71,Medium,2.0,81.7,Long Beach → Singapore
SHP00141,P008,P007,C007,2024-01-18,2024-02-08,2024-02-08,4687.61,Delivered,0.0,True,21.0,2024-01,2024,DB Schenker,Rail,4.2,Germany,Antwerp,Europe,0.65,Medium,Busan,Asia Pacific,0.78,High,0.0,24.0,Antwerp → Busan
SHP00142,P008,P002,C002,2024-05-01,2024-05-22,2024-05-24,5356.51,Delivered,2.0,False,23.0,2024-05,2024,MSC,Ocean,4.3,Switzerland,Antwerp,Europe,0.65,Medium,Singapore,Asia Pacific,0.71,Medium,0.0,22.8,Antwerp → Singapore
SHP00143,P009,P001,C010,2023-07-30,2023-08-21,2023-08-21,2333.38,Delivered,0.0,True,22.0,2023-07,2023,COSCO Shipping,Ocean,3.6,China,New York / NJ,North America,0.8,High,Shanghai,Asia Pacific,0.92,Critical,0.0,22.8,New York / NJ → Shanghai
SHP00144,P012,P001,C005,2023-09-07,2023-09-25,2023-09-25,4591.92,Delivered,0.0,True,18.0,2023-09,2023,DHL Global,Air,4.7,Germany,Long Beach,North America,0.83,High,Shanghai,Asia Pacific,0.92,Critical,0.0,22.8,Long Beach → Shanghai
SHP00145,P011,P008,C004,2024-05-17,2024-06-07,2024-06-07,5584.6,In Transit,0.0,True,21.0,2024-05,2024,Evergreen Marine,Ocean,3.8,Taiwan,Tanjung Pelepas,Asia Pacific,0.6,Medium,Antwerp,Europe,0.65,Medium,0.0,32.9,Tanjung Pelepas → Antwerp
SHP00146,P009,P011,C010,2023-11-23,2023-12-15,2023-12-18,4642.72,Delayed,3.0,False,25.0,2023-11,2023,COSCO Shipping,Ocean,3.6,China,New York / NJ,North America,0.8,High,Tanjung Pelepas,Asia Pacific,0.6,Medium,0.0,22.8,New York / NJ → Tanjung Pelepas
SHP00147,P005,P001,C003,2022-10-07,2022-10-20,2022-10-20,2403.19,Delivered,0.0,True,13.0,2022-10,2022,CMA CGM,Ocean,4.1,France,Dubai (Jebel Ali),Middle East,0.74,Medium,Shanghai,Asia Pacific,0.92,Critical,0.0,21.1,Dubai (Jebel Ali) → Shanghai
SHP00148,P011,P007,C002,2022-05-26,2022-06-15,2022-06-15,2306.62,Delivered,0.0,True,20.0,2022-05,2022,MSC,Ocean,4.3,Switzerland,Tanjung Pelepas,Asia Pacific,0.6,Medium,Busan,Asia Pacific,0.78,High,0.0,22.8,Tanjung Pelepas → Busan
SHP00149,P007,P008,C008,2022-12-16,2023-01-07,2023-01-07,6133.79,Delivered,0.0,True,22.0,2022-12,2022,Kuehne+Nagel,Multi,4.4,Switzerland,Busan,Asia Pacific,0.78,High,Antwerp,Europe,0.65,Medium,0.0,22.8,Busan → Antwerp
SHP00150,P001,P004,C003,2024-02-12,2024-02-26,2024-02-26,2561.61,Delivered,0.0,True,14.0,2024-02,2024,CMA CGM,Ocean,4.1,France,Shanghai,Asia Pacific,0.92,Critical,Los Angeles,North America,0.85,Critical,0.0,22.8,Shanghai → Los Angeles
SHP00151,P008,P011,C008,2023-03-01,2023-03-25,2023-03-25,5260.58,Delivered,0.0,True,24.0,2023-03,2023,Kuehne+Nagel,Multi,4.4,Switzerland,Antwerp,Europe,0.65,Medium,Tanjung Pelepas,Asia Pacific,0.6,Medium,0.0,22.8,Antwerp → Tanjung Pelepas
SHP00152,P010,P008,C009,2023-11-15,2023-12-07,2023-12-09,4605.86,Delayed,2.0,False,24.0,2023-11,2023,Hapag-Lloyd,Ocean,4.0,Germany,Colombo,South Asia,0.55,Low,Antwerp,Europe,0.65,Medium,0.0,22.8,Colombo → Antwerp
SHP00153,P001,P005,C005,2022-08-05,2022-08-19,2022-08-19,1862.53,Delivered,0.0,True,14.0,2022-08,2022,DHL Global,Air,4.7,Germany,Shanghai,Asia Pacific,0.92,Critical,Dubai (Jebel Ali),Middle East,0.74,Medium,0.0,31.5,Shanghai → Dubai (Jebel Ali)
SHP00154,P003,P004,C007,2023-06-30,2023-07-15,2023-07-15,2781.75,Delivered,0.0,True,15.0,2023-06,2023,DB Schenker,Rail,4.2,Germany,Rotterdam,Europe,0.68,Medium,Los Angeles,North America,0.85,Critical,0.0,22.8,Rotterdam → Los Angeles
SHP00155,P006,P002,C007,2024-06-01,2024-06-21,2024-06-21,5543.48,Delivered,0.0,True,20.0,2024-06,2024,DB Schenker,Rail,4.2,Germany,Hamburg,Europe,0.62,Medium,Singapore,Asia Pacific,0.71,Medium,1.0,33.7,Hamburg → Singapore
SHP00156,P012,P011,C007,2022-10-24,2022-11-08,2022-11-08,4864.55,Delivered,0.0,True,15.0,2022-10,2022,DB Schenker,Rail,4.2,Germany,Long Beach,North America,0.83,High,Tanjung Pelepas,Asia Pacific,0.6,Medium,0.0,22.8,Long Beach → Tanjung Pelepas
SHP00157,P010,P008,C006,2022-04-01,2022-04-25,2022-04-25,3675.57,Delivered,0.0,True,24.0,2022-04,2022,FedEx Freight,Air,4.6,USA,Colombo,South Asia,0.55,Low,Antwerp,Europe,0.65,Medium,0.0,29.7,Colombo → Antwerp
SHP00158,P005,P007,C004,2022-12-08,2022-12-22,2022-12-24,1737.25,Delayed,2.0,False,16.0,2022-12,2022,Evergreen Marine,Ocean,3.8,Taiwan,Dubai (Jebel Ali),Middle East,0.74,Medium,Busan,Asia Pacific,0.78,High,0.0,22.8,Dubai (Jebel Ali) → Busan
SHP00159,P009,P004,C006,2022-12-26,2023-01-15,2023-01-15,2519.06,Delivered,0.0,True,20.0,2022-12,2022,FedEx Freight,Air,4.6,USA,New York / NJ,North America,0.8,High,Los Angeles,North America,0.85,Critical,0.0,22.8,New York / NJ → Los Angeles
SHP00160,P011,P002,C003,2024-03-02,2024-03-22,2024-03-22,3257.06,Delivered,0.0,True,20.0,2024-03,2024,CMA CGM,Ocean,4.1,France,Tanjung Pelepas,Asia Pacific,0.6,Medium,Singapore,Asia Pacific,0.71,Medium,0.0,22.8,Tanjung Pelepas → Singapore
SHP00161,P008,P012,C010,2023-10-21,2023-11-05,2023-11-05,2699.17,Delivered,0.0,True,15.0,2023-10,2023,COSCO Shipping,Ocean,3.6,China,Antwerp,Europe,0.65,Medium,Long Beach,North America,0.83,High,0.0,22.8,Antwerp → Long Beach
SHP00162,P008,P009,C005,2024-03-26,2024-04-07,2024-04-07,2433.76,Delivered,0.0,True,12.0,2024-03,2024,DHL Global,Air,4.7,Germany,Antwerp,Europe,0.65,Medium,New York / NJ,North America,0.8,High,0.0,22.8,Antwerp → New York / NJ
SHP00163,P008,P009,C001,2022-02-28,2022-03-12,2022-03-12,2706.68,Delivered,0.0,True,12.0,2022-02,2022,Maersk Line,Ocean,4.5,Denmark,Antwerp,Europe,0.65,Medium,New York / NJ,North America,0.8,High,0.0,22.8,Antwerp → New York / NJ
SHP00164,P009,P007,C008,2023-08-18,2023-09-09,2023-09-09,3513.5,Delivered,0.0,True,22.0,2023-08,2023,Kuehne+Nagel,Multi,4.4,Switzerland,New York / NJ,North America,0.8,High,Busan,Asia Pacific,0.78,High,0.0,25.9,New York / NJ → Busan
SHP00165,P010,P012,C004,2022-11-26,2022-12-15,2022-12-15,2275.76,Delivered,0.0,True,19.0,2022-11,2022,Evergreen Marine,Ocean,3.8,Taiwan,Colombo,South Asia,0.55,Low,Long Beach,North America,0.83,High,0.0,22.8,Colombo → Long Beach
SHP00166,P006,P002,C009,2023-10-24,2023-11-15,2023-11-19,5893.19,Delayed,4.0,False,26.0,2023-10,2023,Hapag-Lloyd,Ocean,4.0,Germany,Hamburg,Europe,0.62,Medium,Singapore,Asia Pacific,0.71,Medium,0.0,22.8,Hamburg → Singapore
SHP00167,P009,P010,C010,2022-06-12,2022-06-27,2022-06-27,1831.81,Delivered,0.0,True,15.0,2022-06,2022,COSCO Shipping,Ocean,3.6,China,New York / NJ,North America,0.8,High,Colombo,South Asia,0.55,Low,0.0,30.4,New York / NJ → Colombo
SHP00168,P011,P012,C006,2022-03-09,2022-03-28,2022-03-28,4434.85,Delivered,0.0,True,19.0,2022-03,2022,FedEx Freight,Air,4.6,USA,Tanjung Pelepas,Asia Pacific,0.6,Medium,Long Beach,North America,0.83,High,0.0,22.8,Tanjung Pelepas → Long Beach
SHP00169,P012,P011,C010,2024-06-13,2024-06-29,2024-06-29,3983.98,Delivered,0.0,True,16.0,2024-06,2024,COSCO Shipping,Ocean,3.6,China,Long Beach,North America,0.83,High,Tanjung Pelepas,Asia Pacific,0.6,Medium,0.0,30.9,Long Beach → Tanjung Pelepas
SHP00170,P012,P002,C005,2023-07-27,2023-08-16,2023-08-16,3827.66,Delivered,0.0,True,20.0,2023-07,2023,DHL Global,Air,4.7,Germany,Long Beach,North America,0.83,High,Singapore,Asia Pacific,0.71,Medium,0.0,22.8,Long Beach → Singapore
SHP00171,P012,P011,C009,2022-04-06,2022-04-26,2022-04-26,2213.8,Delivered,0.0,True,20.0,2022-04,2022,Hapag-Lloyd,Ocean,4.0,Germany,Long Beach,North America,0.83,High,Tanjung Pelepas,Asia Pacific,0.6,Medium,0.0,22.8,Long Beach → Tanjung Pelepas
SHP00172,P008,P004,C004,2022-05-21,2022-06-01,2022-06-02,4199.38,Delayed,1.0,False,12.0,2022-05,2022,Evergreen Marine,Ocean,3.8,Taiwan,Antwerp,Europe,0.65,Medium,Los Angeles,North America,0.85,Critical,0.0,22.8,Antwerp → Los Angeles
SHP00173,P009,P010,C001,2023-11-09,2023-11-24,2023-11-24,2641.4,Delivered,0.0,True,15.0,2023-11,2023,Maersk Line,Ocean,4.5,Denmark,New York / NJ,North America,0.8,High,Colombo,South Asia,0.55,Low,0.0,22.8,New York / NJ → Colombo
SHP00174,P012,P010,C003,2024-01-09,2024-01-26,2024-01-28,2254.86,Delayed,2.0,False,19.0,2024-01,2024,CMA CGM,Ocean,4.1,France,Long Beach,North America,0.83,High,Colombo,South Asia,0.55,Low,2.0,81.7,Long Beach → Colombo
SHP00175,P008,P011,C005,2024-02-10,2024-03-08,2024-03-08,5535.02,Delivered,0.0,True,27.0,2024-02,2024,DHL Global,Air,4.7,Germany,Antwerp,Europe,0.65,Medium,Tanjung Pelepas,Asia Pacific,0.6,Medium,0.0,22.8,Antwerp → Tanjung Pelepas
SHP00176,P004,P007,C010,2023-03-28,2023-04-18,2023-04-18,3889.63,Delivered,0.0,True,21.0,2023-03,2023,COSCO Shipping,Ocean,3.6,China,Los Angeles,North America,0.85,Critical,Busan,Asia Pacific,0.78,High,0.0,22.8,Los Angeles → Busan
SHP00177,P007,P003,C004,2024-03-31,2024-04-29,2024-05-01,3760.18,Delayed,2.0,False,31.0,2024-03,2024,Evergreen Marine,Ocean,3.8,Taiwan,Busan,Asia Pacific,0.78,High,Rotterdam,Europe,0.68,Medium,0.0,22.8,Busan → Rotterdam
SHP00178,P002,P010,C002,2022-10-19,2022-10-24,2022-10-24,400.0,Delivered,0.0,True,5.0,2022-10,2022,MSC,Ocean,4.3,Switzerland,Singapore,Asia Pacific,0.71,Medium,Colombo,South Asia,0.55,Low,0.0,20.8,Singapore → Colombo
SHP00179,P003,P008,C002,2022-08-16,2022-09-02,2022-09-02,2868.91,Delivered,0.0,True,17.0,2022-08,2022,MSC,Ocean,4.3,Switzerland,Rotterdam,Europe,0.68,Medium,Antwerp,Europe,0.65,Medium,0.0,22.8,Rotterdam → Antwerp
SHP00180,P007,P002,C006,2022-08-18,2022-08-28,2022-08-28,2365.38,Delivered,0.0,True,10.0,2022-08,2022,FedEx Freight,Air,4.6,USA,Busan,Asia Pacific,0.78,High,Singapore,Asia Pacific,0.71,Medium,0.0,22.8,Busan → Singapore
SHP00181,P006,P003,C003,2022-02-09,2022-02-23,2022-02-23,2990.99,Delivered,0.0,True,14.0,2022-02,2022,CMA CGM,Ocean,4.1,France,Hamburg,Europe,0.62,Medium,Rotterdam,Europe,0.68,Medium,0.0,33.7,Hamburg → Rotterdam
SHP00182,P010,P001,C002,2022-01-20,2022-01-27,2022-01-27,400.0,Delivered,0.0,True,7.0,2022-01,2022,MSC,Ocean,4.3,Switzerland,Colombo,South Asia,0.55,Low,Shanghai,Asia Pacific,0.92,Critical,0.0,22.8,Colombo → Shanghai
SHP00183,P010,P009,C007,2022-04-24,2022-05-08,2022-05-08,2132.74,Delivered,0.0,True,14.0,2022-04,2022,DB Schenker,Rail,4.2,Germany,Colombo,South Asia,0.55,Low,New York / NJ,North America,0.8,High,0.0,22.8,Colombo → New York / NJ
SHP00184,P002,P003,C008,2023-09-04,2023-10-02,2023-10-05,6117.97,Delayed,3.0,False,31.0,2023-09,2023,Kuehne+Nagel,Multi,4.4,Switzerland,Singapore,Asia Pacific,0.71,Medium,Rotterdam,Europe,0.68,Medium,0.0,22.8,Singapore → Rotterdam
SHP00185,P003,P006,C007,2022-01-02,2022-01-21,2022-01-21,3029.5,Delivered,0.0,True,19.0,2022-01,2022,DB Schenker,Rail,4.2,Germany,Rotterdam,Europe,0.68,Medium,Hamburg,Europe,0.62,Medium,0.0,22.8,Rotterdam → Hamburg
SHP00186,P006,P002,C009,2023-07-12,2023-08-09,2023-08-09,5908.05,Delivered,0.0,True,28.0,2023-07,2023,Hapag-Lloyd,Ocean,4.0,Germany,Hamburg,Europe,0.62,Medium,Singapore,Asia Pacific,0.71,Medium,0.0,22.8,Hamburg → Singapore
SHP00187,P008,P001,C007,2023-01-18,2023-02-11,2023-02-11,5195.92,Delivered,0.0,True,24.0,2023-01,2023,DB Schenker,Rail,4.2,Germany,Antwerp,Europe,0.65,Medium,Shanghai,Asia Pacific,0.92,Critical,0.0,22.8,Antwerp → Shanghai
SHP00188,P002,P011,C006,2022-05-17,2022-05-27,2022-05-27,2627.05,Delivered,0.0,True,10.0,2022-05,2022,FedEx Freight,Air,4.6,USA,Singapore,Asia Pacific,0.71,Medium,Tanjung Pelepas,Asia Pacific,0.6,Medium,0.0,22.8,Singapore → Tanjung Pelepas
